year,q_no,part,topic_code,topic_name,form,answer_type,confidence,has_shared_stem,shared_stem,question_text
2026,17,Probability,P4,Standard Discrete Distributions,PLAIN,NUM,A,N,,"X has a binomial distribution with parameters n, p, and $q=1-p$. What is $P[X=0 \text{ or even}]$? (a) $2(q-p)^n$ (b) $[1+(q-p)^n]/2$ (c) $[1-(q-p)^n]/2$ (d) $1+(q-p)^n$"
2026,18,Probability,P9,"Characteristic Function, MGF & PGF; Inversion, Uniqueness, Continuity",PLAIN,NUM,A,N,,"$X_1,X_2,\ldots$ are iid, $S_N=X_1+X_2+\cdots+X_N$ where N is a random variable independent of the $X_i$. If $M_{X_1}(t)=E(e^{tX_1})$, the MGF of $S_N$ is: (a) $\log(\log M_{X_1}(t))$ (b) $M_N(\log M_{X_1}(t))$ (c) $M_{X_1}(\log M_N(t))$ (d) $M_N(e^{M_{X_1}(t)})$"
2026,19,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",PLAIN,NUM,A,N,,"The joint pdf of X and Y is $f(x,y) = \begin{cases} \frac{21}{2}x^2y, & x^2\le y,\ 0<x<1 \\ 0, & \text{otherwise} \end{cases}$. What is $P(X\ge Y)$? (a) 0.7 (b) 0.3 (c) 0.12 (d) 0.88"
2026,20,Probability,P1,"Classical & Axiomatic Probability, Consequences",PLAIN,NUM,A,N,,"X is chosen at random between 0 and 6, and Y at random between 0 and 9. What is the probability that $Z^2-XZ+Y=0$ has real roots? (a) 1/2 (b) 1/3 (c) 2/3 (d) 1/4"
2026,21,Probability,P6,"Random Vectors: Joint, Marginal & Conditional Distributions",PLAIN,NUM,A,N,,"X and Y have joint pdf $f(x,y)=\frac{1}{3}(x+y);\ 0\le x\le1,\ 0\le y\le2$. What is $E[Y \mid X=\tfrac12]$? *(corrected from ""X = 2"" — see note above)* (a) 8/9 (b) 10/9 (c) 11/9 (d) 13/9"
2026,22,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",PLAIN,NUM,C,N,,How many pairs of observations (n) must be in a sample so that an observed correlation coefficient of 0.6 gives a calculated t greater than 2.72? (a) $n<10$ (b) $10<n<13$ (c) $13<n<15$ (d) $n>15$
2026,23,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",PLAIN,NUM,A,N,,"$b_{13.2}$ is the regression coefficient of $X_1$ on $X_3$ (holding $X_2$), and $b_{31.2}$ is that of $X_3$ on $X_1$ (holding $X_2$). What is $b_{13.2}\times b_{31.2}$? (a) $r_{12.3}^2$ (b) $r_{13.2}^2$ (c) $r_{23.1}^2$ (d) $r^2$"
2026,24,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",PLAIN,EXPR,C,N,,"$(X_1,\ldots,X_n)$ is a random sample from $N(\mu,\sigma^2)$. What is the distribution of $\dfrac{ns^2}{\sigma^2}$, where $s^2=\frac1n\sum_{i=1}^n(X_i-\bar X)^2$? (a) $\chi^2_{(n)}$ (b) $\chi^2_{(2n)}$ (c) $\chi^2_{(n-1)}$ (d) $\chi^2_{(2n-2)}$"
2026,25,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",PLAIN,NUM,C,N,,"If $r(2x,y)=0.25$, what is $r\!\left(4x-3,\ \dfrac{7-4y}{8}\right)$? (a) 1/4 (b) 1/8 (c) $-1/4$ (d) $-1/8$"
2026,26,Statistical Methods,S13,"Order Statistics - Minimum, Maximum, Range, Median",PLAIN,NUM,A,N,,"Let $Y_1\le Y_2\le\cdots\le Y_6$ be order statistics from $F(x)=1-e^{-\lambda x}$, $\lambda=0.5$. What is the cdf of $Y_1$? (a) $1-e^{y/2}$ (b) $1-e^{y/3}$ (c) $1-e^{3y}$ (d) $1-e^{-3y}$"
2026,27,Statistical Methods,S8,"Correlation: Distribution of r, Partial, Multiple, Intraclass, Correlation Ratio",MSA,SEL,A,N,,"$R_{i.jk}$ is the multiple correlation coefficient, $r_{ij}$ the simple correlation coefficient, and $\sigma_i$ the standard deviation of $X_i$. Consider: I. $R_{1.23}^2 = \sigma_1^2\sigma_2^2(1-r_{12}^2)(1-r_{13})^2$ II. $R_{1.23}^2 \ge r_{12}^2$ III. $R_{1.23}^2 \ge r_{13.2}^2$ Which are correct? (a) I and II only (b) II and III only (c) I and III only (d) I, II and III"
2026,28,Statistical Methods,S2,Measures of Location & Dispersion,PLAIN,NUM,B,N,,"Sample 1 has 100 items, mean 15, sd 3. The whole group (250 items) has mean 15.6, sd $\sqrt{13.44}$. What is the variance of the second group? (a) 16 (b) 12 (c) 4 (d) 2"
2026,29,Statistical Methods,S6,Bivariate Normal Distribution,MSA,SEL,A,N,,"$(X,Y)\sim BVN(\mu_1,\mu_2,\sigma_1^2,\sigma_2^2,\rho)$. If $\sigma_1^2=2,\ \sigma_2^2=3,\ \rho=0$, consider: I. $E(X)=E(Y)$ II. $E(XY)=2$ III. X and Y are independent Which is/are correct? (a) I only (b) II only (c) III (d) I and II"
2026,30,Statistical Methods,S7,Regression - Linear & Polynomial,PLAIN,NAME,A,N,,"The joint pdf of X and Y is $f(x,y)=\dfrac{y}{(1+x)^4}e^{\frac{-y}{1+x}};\ x,y\ge0$. The regression of Y on X is: (a) exponential (b) linear (c) polynomial of degree 2 (d) polynomial of degree 3"
2026,31,Statistical Methods,S11,Tests of Significance & Small Sample Tests,PLAIN,EXPR,B,N,,"Normal populations $\pi_1,\pi_2$ have equal means, but the sd of $\pi_2$ is twice that of $\pi_1$ (sd $\sigma$). In samples of size 2000 from each, the difference of sample means is, in all probability: (a) less than $0.05\sigma$ (b) less than $0.15\sigma$ (c) greater than $0.05\sigma$ (d) greater than $0.15\sigma$"
2026,32,Statistical Methods,S11,Tests of Significance & Small Sample Tests,PLAIN,NAME,B,N,,"Mean height of 50 male students with above-average athletic participation: 68.2 in, sd 2.5 in. 50 students with no interest: mean 67.5 in, sd 2.8 in. For the observed difference to be significant at 5% (critical Z = 1.645), the sample size of each group must be increased by: (a) at least 78 (b) at most 78 (c) at least 28 (d) at most 28"
2026,33,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",PLAIN,NUM,C,N,,"A normal population has mean 0.1, sd 2.1. For a random sample of size 900, what is $P(\bar x<0)$? [Given $P(0<Z<1.43)=0.4236$] (a) 0.0764 (b) 0.4236 (c) 0.5764 (d) 0.9236"
2026,34,Statistical Methods,S9,Standard Errors & Large Sample Tests,MSA,SEL,B,N,,"Sampling without replacement: $V(\bar x)=\dfrac{\sigma^2}{n}\left(\dfrac{N-n}{N-1}\right)$. Under which condition(s) is the factor $\dfrac{N-n}{N-1}$ ignored? I. n is small compared to N II. $n=N$ III. Population is infinite (a) I only (b) III only (c) I and III only (d) I, II and III"
2026,35,Statistical Methods,S10,"Sampling Distributions: Sample Mean, Sample Variance, t, Chi-square, F",PLAIN,NUM,C,N,,"A random sample of size 5 is from a normal population with mean 2.5, variance 36. What is the probability that $S^2=\frac{1}{n-1}\sum_{i=1}^n(X_i-\bar X)^2$ lies between 27 and 45? [Given $P(\chi_4^2\ge3)=0.55783$, $P(\chi_4^2\le5)=0.71270$] (a) 0.15487 (b) 0.84513 (c) 0.27053 (d) 0.34513"
2026,36,Statistical Methods,S11,Tests of Significance & Small Sample Tests,PLAIN,EXPR,B,N,,"The t-statistic for a sample is 3. If the sample variance is doubled, the new t-statistic becomes: (a) 6 (b) 3/2 (c) $3/\sqrt2$ (d) $1/\sqrt2$"
2026,37,Statistical Methods,S12,Non-parametric Tests,PLAIN,NAME,A,N,,The Kruskal-Wallis test is exactly equivalent to one-way ANOVA when: (a) data are normal (b) population distributions are identical and normal (c) sample sizes are equal (d) all observations are replaced by their ranks
2026,38,Statistical Methods,S13,"Order Statistics - Minimum, Maximum, Range, Median",PLAIN,NUM,A,N,,"If $X\sim U(0,1)$, what is $P(X_{(1)}>x)$? (a) $1-x^n$ (b) $(1-x)^n$ (c) $nx^{n-1}$ (d) $x^n$"
2026,39,Statistical Methods,S13,"Order Statistics - Minimum, Maximum, Range, Median",PLAIN,SEL,C,N,,"For a sample of odd size n from $U(0,1)$, the mean and variance of the distribution of the median are respectively: (a) 1/2 and 1/4 (b) 1/2 and $1/(4n+8)$ (c) 1/4 and $(n-3)/(2n+4)$ (d) Both do not exist"
2026,40,Statistical Methods,S2,Measures of Location & Dispersion,PLAIN,NUM,B,N,,"What is the mean of the numbers $1\cdot n^2,\ 2\cdot(n-1)^2,\ 3\cdot(n-2)^2,\ \ldots,\ n\cdot1^2$? (a) $(n+1)^2(n+2)/12$ (b) $(n+1)^2/4$ (c) $n(n+1)^2/12$ (d) $(n+2)^2(n+4)/12$"
2026,41,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,EXPR,A,N,,"If the interval of difference is h, what is $\Delta[\log f(x)]$? (a) $\log\!\left[1+\dfrac{Ef(x)}{f(x)}\right]$ (b) $\log\!\left[1-\dfrac{\Delta f(x)}{f(x)}\right]$ (c) $\log\!\left[1+\dfrac{\Delta f(x)}{f(x)}\right]$ (d) $\log\!\left[1-\dfrac{Ef(x)}{f(x)}\right]$"
2026,42,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",TBL,NUM,B,N,,A cubic polynomial $f(x)$ has values: | x | 0 | 1 | 2 | 3 | |---|---|---|---|---| | f(x) | 1 | 0 | 1 | 10 | What is $f(4)$? (a) 35 (b) 33 (c) 31 (d) 29
2026,43,Numerical Analysis,N3,Divided Differences; Newton's & Lagrange's Formulae (Unequal Intervals),MSA,SEL,A,N,,"Consider: I. The $(n+1)^{th}$ divided differences of an $n$th-degree polynomial are zero (n a natural number). II. The $n$th divided difference for a degree-n polynomial can be expressed as the quotient of two determinants, each of order n. Which is/are correct? (a) I only (b) II only (c) Both I and II (d) Neither I nor II"
2026,44,Numerical Analysis,N3,Divided Differences; Newton's & Lagrange's Formulae (Unequal Intervals),PLAIN,NUM,A,N,,"Using Newton's divided difference formula, the lowest possible degree of $p(x)$ assuming values 48, 100, 294, 900, 1210, 2028 at $x=4,5,7,10,11,13$ respectively, is: (a) 3 (b) 4 (c) 5 (d) 6"
2026,45,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,NUM,A,N,,"If the interval of difference is h, what is $\left(\dfrac{\Delta^2}{E}\right)e^x \times \dfrac{Ee^x}{\Delta^2e^x}$? (a) 1 (b) $e^{-x}$ (c) $e^{x+h}$ (d) $e^x$"
2026,46,Numerical Analysis,N3,Divided Differences; Newton's & Lagrange's Formulae (Unequal Intervals),PLAIN,NUM,A,N,,"The third divided difference of $(x^3-2x)$ with arguments 2, 4, 9, 10 is: (a) 1 (b) 2 (c) 3 (d) 4"
2026,47,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,EXPR,B,N,,What is $\mu[f(x)g(x)]$? (a) $\delta f(x)\delta g(x) + \frac14\mu f(x)\mu g(x)$ (b) $\mu f(x)\mu g(x) + \frac14\delta f(x)\delta g(x)$ (c) $\mu f(x)\delta g(x) + \delta f(x)\mu g(x)$ (d) $\frac14[\mu f(x)\delta g(x) + \delta f(x)\mu g(x)]$
2026,48,Numerical Analysis,N8,"Numerical Solution of Differential Equations - Euler, Milne, Picard, Runge-Kutta",PLAIN,EXPR,A,N,,"Which is the second Picard iterate of $\dfrac{dy}{dx}=1+x+y,\ y(0)=1$? (a) $1+3x+x^2+\dfrac{x^3}{6}$ (b) $1+2x+\dfrac32x^2+\dfrac{x^3}{6}$ (c) $1+x+\dfrac32x^2+\dfrac{x^3}{6}$ (d) $1+2x-\dfrac32x^2+\dfrac{x^3}{6}$"
2026,49,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,NUM,A,N,,"If the interval of difference is 1, what is $\Delta^4[(x-1)(1-2x)(1-3x)(1-4x)]$? (a) 576 (b) 24 (c) $-24$ (d) $-576$"
2026,50,Numerical Analysis,N6,"Numerical Integration - Trapezoidal, Simpson's 1/3 & 3/8, Weddle's Rule",TBL,NUM,A,N,,Consider the table: | x | 0 | 1/4 | 1/2 | 3/4 | 1 | |---|---|---|---|---|---| | f(x) | 1 | 4/5 | 2/3 | 4/7 | 1/2 | Apply Simpson's one-third rule with 4 equal subintervals to estimate the area A bounded by the curve and x-axis from $x=0$ to $x=1$. What is $2520A$? (a) 1547 (b) 1650 (c) 1747 (d) 1850
2026,51,Numerical Analysis,N6,"Numerical Integration - Trapezoidal, Simpson's 1/3 & 3/8, Weddle's Rule",PLAIN,NUM,A,N,,"Given $f(1)=1,\ f(2)=0.5,\ f(3)=0.3,\ f(4)=0.25,\ f(5)=0.20$. What is $\int_1^5 f(x)\,dx$ estimated by the trapezoidal rule? (a) 1.45 (b) 1.55 (c) 1.65 (d) 1.75"
2026,52,Numerical Analysis,N6,"Numerical Integration - Trapezoidal, Simpson's 1/3 & 3/8, Weddle's Rule",PLAIN,NUM,A,N,,"With the same data as Q51, what is $\int_1^5 f(x)\,dx$ estimated by Simpson's one-third rule? (a) 1.60 (b) 1.62 (c) 1.65 (d) 1.68"
2026,53,Numerical Analysis,N6,"Numerical Integration - Trapezoidal, Simpson's 1/3 & 3/8, Weddle's Rule",PLAIN,EXPR,A,N,,"The global truncation error estimate for the trapezoidal rule on $\int_a^b f(x)\,dx$, partitioned into n subintervals with $h=\frac{b-a}{n}$, $\xi\in[a,b]$, is: (a) $-\frac12 nh^2f'(\xi)$ (b) $-\frac{1}{12}nh^3f''(\xi)$ (c) $-\frac{3}{80}nh^5f^{iv}(\xi)$ (d) $\frac12 nh^2f''(\xi)$"
2026,54,Numerical Analysis,N8,"Numerical Solution of Differential Equations - Euler, Milne, Picard, Runge-Kutta",PLAIN,NUM,A,N,,"$\dfrac{dy}{dx}=\dfrac{y-x}{y+x}; y(0)=1$, step $h=0.05$. Using forward Euler, what is the approximate $y(0.1)$? (a) 1.005 (b) 1.05 (c) 1.10 (d) 1.50"
2026,55,Numerical Analysis,N8,"Numerical Solution of Differential Equations - Euler, Milne, Picard, Runge-Kutta",PLAIN,SEL,A,N,,"Backward Euler method solves $\dfrac{dy}{dx}=-8y;\ y(0)=1$. Which is correct? (a) For any $h>0$, absolutely stable (b) Absolutely stable only for $h<1/8$ (c) Absolutely stable only for $h<1/4$ (d) Absolutely stable only for $h<1$"
2026,56,Numerical Analysis,N3,Divided Differences; Newton's & Lagrange's Formulae (Unequal Intervals),PLAIN,EXPR,A,N,,An estimate of the truncation error $e(x)$ in the Lagrange interpolation polynomial is given by (with $x_0\le\xi\le x_n$): (a) $\dfrac{(x-x_0)(x-x_1)\cdots(x-x_n)}{(n+1)!}y^n(\xi)$ (b) $\dfrac{(x-x_0)(x-x_1)\cdots(x-x_n)}{(n+1)!}y^{n+1}(\xi)$ (c) $\dfrac{(x-x_0)(x-x_1)\cdots(x-x_n)}{n!}y^{n-1}(\xi)$ (d) $\dfrac{(x-x_0)(x-x_1)\cdots(x-x_n)}{n!}y^n(\xi)$
2026,57,Numerical Analysis,N8,"Numerical Solution of Differential Equations - Euler, Milne, Picard, Runge-Kutta",PLAIN,NUM,A,N,,"$\dfrac{du}{dt}=-2tu^2;\ u(0)=1$, step $h=0.2$. Using forward Euler, what is the estimated $u(0.4)$? (a) 0.84 (b) 0.86 (c) 0.92 (d) 0.96"
2026,58,Numerical Analysis,N7,Summation of Series,PLAIN,NAME,B,N,,"If $-1<x<1$, what is the product $(1+x+x^2+x^3+\cdots)(1-x+x^2-x^3+\cdots)$? (a) $1+x^2+x^4+x^6+\cdots$ (b) $1-x^2+x^4-x^6+\cdots$ (c) $1-x^2+x^6-x^{10}+\cdots$ (d) $1+x^2+x^6+x^{10}+\cdots$"
2026,59,Numerical Analysis,N1,"Finite Differences: Operators, Factorial Polynomials, Separation of Symbols",PLAIN,NUM,A,N,,"Let $P=\left[\binom{n}{1}+\binom{n}{2}\Delta+\binom{n}{3}\Delta^2+\cdots+\binom{n}{n}\Delta^{n-1}\right]y_1$ and $Q=y_1+y_2+\cdots+y_n$. If the interval of difference $h=1$, what is $P/Q$? (a) 1 (b) n (c) $2n+1$ (d) $n^2$"
2026,60,Numerical Analysis,N8,"Numerical Solution of Differential Equations - Euler, Milne, Picard, Runge-Kutta",PLAIN,NUM,A,N,,Forward Euler solves $\dfrac{dy}{dx}=-20y;\ y(0)=1$ with step h. For which value of h is the method absolutely stable? (a) 0.05 (b) 0.15 (c) 0.25 (d) 0.35
2026,61,Computer Application and Data Processing,C6,"Languages, Compiler, Assembler, Interpreter; Low & High Level",PLAIN,NAME,A,N,,Which is the central part of the UNIX OS that manages and controls communication between hardware and software components? (a) Shell (b) Kernel (c) Compiler (d) Device driver
2026,62,Computer Application and Data Processing,C7,"Networks: LAN, WAN, Internet, Intranet",PLAIN,NUM,A,N,,Which IEEE wireless standard has the maximum data rate (Mbps)? (a) 802.11a (b) 802.11ad (c) 802.11g (d) 802.11b
2026,63,Computer Application and Data Processing,C4,Number Systems & Binary Arithmetic,MSA,SEL,A,N,,Consider: I. The equivalent octal number of decimal 45796 is 131344. II. The equivalent hexadecimal number of octal 365 is 0F5. Which is/are correct? (a) I only (b) II only (c) Both I and II (d) Neither I nor II
2026,64,Computer Application and Data Processing,C5,"Software, Operating Systems, Packages & Utilities",NEG,NAME,A,N,,Which of the following is *not* a process state? (a) Ready (b) Executing (c) Deadlock (d) Terminated
2026,65,Computer Application and Data Processing,C5,"Software, Operating Systems, Packages & Utilities",PLAIN,NAME,B,N,,Paging with swapping is also known as: (a) demand paging (b) segmentation (c) swapping (d) None of the above
2026,66,Computer Application and Data Processing,C3,"Memory: RAM, ROM, Cache; Units of Memory & Storage Capacity",PLAIN,NAME,A,N,,What is the fixed length of the instruction format used in RISC processors? (a) 30 bits (b) 16 bits (c) 32 bits (d) 24 bits
2026,67,Computer Application and Data Processing,C6,"Languages, Compiler, Assembler, Interpreter; Low & High Level",MSA,SEL,B,N,,"In respect of Python: I. It can be used to create web applications. II. It is an interpreted language. III. It is platform-independent. Which are correct? (a) I and II only (b) II and III only (c) I and III only (d) I, II and III"
2026,68,Computer Application and Data Processing,C8,"Computer Security: Virus, Antivirus, Firewall, Spyware, Malware",PLAIN,NUM,B,N,,Which is an International Standard for Information Security Management? (a) ISO/IEC 27001 (b) ISO 9001 (c) ISO 14001 (d) ISO 45001
2026,69,Computer Application and Data Processing,C7,"Networks: LAN, WAN, Internet, Intranet",PLAIN,NAME,A,N,,Which protocol determines the MAC address corresponding to an IP address? (a) TCP (b) FTP (c) ARP (d) SMTP
2026,70,Computer Application and Data Processing,C6,"Languages, Compiler, Assembler, Interpreter; Low & High Level",PLAIN,NAME,A,N,,The UNIX operating system is written in which language? (a) C (b) COBOL (c) JAVA (d) FORTRAN
2026,71,Computer Application and Data Processing,C3,"Memory: RAM, ROM, Cache; Units of Memory & Storage Capacity",PLAIN,NAME,B,N,,What medium is used in optical storage systems for reading and recording data? (a) Ultraviolet light (b) High-energy visible light (c) Laser light (d) Infrared light
2026,72,Computer Application and Data Processing,C2,"Hardware: Input, Output & Peripheral Devices",PLAIN,NAME,A,N,,"A flatbed plotter moves its pin in the X-Y direction. If the pen speed is increased too much, what is the effect on drawing quality? (a) Better resolution (b) No effect (c) Better accuracy (d) Lines may be distorted"
2026,73,Computer Application and Data Processing,C6,"Languages, Compiler, Assembler, Interpreter; Low & High Level",PLAIN,NAME,A,N,,"In an absolute loading scheme, which function is performed by the assembler instead of the loader? (a) Combining object modules (b) Allocation (c) Linking (d) Loading"
2026,74,Computer Application and Data Processing,C8,"Computer Security: Virus, Antivirus, Firewall, Spyware, Malware",PLAIN,NAME,A,N,,"A virus that modifies its code each time it spreads, to evade antivirus detection, is known as: (a) stealth virus (b) multipartite virus (c) polymorphic virus (d) boot sector virus"
2026,75,Computer Application and Data Processing,C2,"Hardware: Input, Output & Peripheral Devices",PLAIN,NAME,A,N,,Which technique lets a peripheral device transfer data continuously without constant CPU intervention? (a) Program-controlled data transfer (b) Direct memory access (c) Polling (d) Interrupt-driven data transfer
2026,76,Computer Application and Data Processing,C8,"Computer Security: Virus, Antivirus, Firewall, Spyware, Malware",PLAIN,NAME,A,N,,"Rohit gets an e-mail saying his credit card will be cancelled unless he clicks a link and signs into his online banking account, which he does. A week later, ₹10,000 is missing from his account. What has Rohit fallen victim to? (a) Trojan Horse (b) Online blackmail (c) Phishing scam (d) Virus"
2026,77,Computer Application and Data Processing,C5,"Software, Operating Systems, Packages & Utilities",PLAIN,NAME,A,N,,A page fault in an operating system: (a) refers to the page used in the previous page reference (b) occurs when a page program occurs in a page memory (c) refers to an access to a page not currently in memory (d) refers to an error specific page
2026,78,Computer Application and Data Processing,C2,"Hardware: Input, Output & Peripheral Devices",PLAIN,NAME,A,N,,"A laser printer has 1200 dpi resolution. For an $8\times10$-inch page, how many total dots can theoretically be printed? (a) 0.096 million (b) 96 million (c) 115.2 million (d) 120 million"
2026,79,Computer Application and Data Processing,C8,"Computer Security: Virus, Antivirus, Firewall, Spyware, Malware",PLAIN,NAME,A,N,,A malware capable of transferring from one computer to another without any user interaction is known as: (a) Trojan (b) worm (c) boot sector virus (d) spyware
